1;164;50;12;317,383;592,640;
1;165;50;12;328,651;548,587;
1;166;50;12;254,833;580,738;
1;167;50;13;228,482;547,950;
1;168;50;14;292,517;559,646;
1;169;50;12;281,036;556,919;
1;170;50;13;227,104;552,748;
1;171;50;12;290,834;571,226;
1;172;50;11;317,618;576,250;
1;173;50;12;311,402;587,012;
1;174;50;11;294,936;555,741;
1;175;50;12;339,779;554,399;
1;176;50;13;364,109;550,112;
1;177;50;15;367,536;576,062;
1;178;50;13;371,397;565,977;
1;179;50;11;397,570;572,397;
1;180;50;10;304,142;554,869;
1;181;50;14;271,254;555,683;
1;182;50;16;332,340;557,796;
1;183;50;10;302,695;544,921;
1;184;50;8;362,695;563,386;
1;185;50;9;321,706;584,862;
1;186;50;12;270,204;574,636;
1;187;50;14;278,230;593,424;
1;188;50;12;206,761;577,212;
1;189;50;11;229,327;583,785;
1;190;50;13;283,337;583,606;
1;191;50;13;211,236;559,237;
1;192;50;12;248,705;578,604;
1;193;50;13;361,302;561,112;
1;194;50;14;243,202;583,767;
1;195;50;14;259,792;593,312;
1;196;50;15;292,211;545,851;
1;197;50;8;337,425;593,297;
1;198;50;11;226,734;556,544;
1;199;50;14;340,029;590,914;
2;0;50;13;8,618;349,198;
2;1;50;13;29,946;261,653;
2;2;50;12;41,845;231,784;
2;3;50;15;41,984;307,737;
2;4;50;12;54,976;252,564;
2;5;50;12;22,017;245,243;
2;6;50;11;47,777;245,162;
2;7;50;9;34,514;243,740;
2;8;50;13;52,978;388,390;
2;9;50;14;37,457;317,811;
2;10;50;13;52,865;295,799;
2;11;50;13;53,680;354,351;
2;12;50;12;21,023;342,264;
2;13;50;3;12,880;308,687;
2;14;50;12;13,027;211,503;
2;15;50;12;17,156;316,778;
2;16;50;16;13,612;327,981;
2;17;50;12;40,176;312,317;
2;18;50;14;48,644;384,397;
2;19;50;13;5,622;290,992;
2;20;50;12;13,663;397,499;
2;21;50;12;10,249;385,005;
2;22;50;11;39,538;387,430;
2;23;50;21;5,306;276,996;
2;24;50;11;19,742;391,714;
2;25;50;11;7,986;394,016;
2;26;50;11;20,023;326,272;
2;27;50;11;18,960;302,105;
2;28;50;13;29,604;240,544;
2;29;50;10;51,905;335,409;
2;30;50;25;15,326;308,712;
2;31;50;7;7,791;276,454;
2;32;50;11;34,034;287,466;
2;33;50;11;6,343;271,364;
2;34;50;2;52,466;309,331;
2;35;50;13;11,412;214,268;
2;36;50;12;7,199;286,639;
2;37;50;12;54,693;267,152;
2;38;50;11;51,886;283,287;
2;39;50;12;49,485;392,065;
2;40;50;13;6,119;268,103;
2;41;50;13;27,374;381,211;
2;42;50;12;39,097;349,144;
2;43;50;12;25,064;359,958;
2;44;50;13;21,419;288,897;
2;45;50;13;51,222;223,364;
2;46;50;15;37,207;241,119;
2;47;50;13;45,147;217,327;
2;48;50;13;44,918;374,223;
2;49;50;26;52,161;311,025;
2;50;50;12;577,161;371,415;
2;51;50;17;562,484;377,900;
2;52;50;13;576,765;243,115;
2;53;50;13;579,426;261,769;
2;54;50;15;566,375;384,382;
2;55;50;13;559,382;228,677;
2;56;50;14;558,000;295,583;
2;57;50;12;555,859;248,204;
2;58;50;9;569,279;244,115;
2;59;50;13;592,341;204,399;
2;60;50;12;551,009;301,077;
2;61;50;12;593,287;240,256;
2;62;50;11;546,466;249,654;
2;63;50;13;561,703;353,890;
2;64;50;13;554,169;315,827;
2;65;50;15;565,944;240,855;
2;66;50;14;560,417;272,927;
2;67;50;12;544,821;342,274;
2;68;50;12;579,951;381,044;
2;69;50;13;552,444;203,427;
2;70;50;11;560,574;389,755;
2;71;50;12;573,220;253,007;
2;72;50;13;583,564;360,880;
2;73;50;12;570,759;391,538;
2;74;50;29;552,495;217,317;
2;75;50;12;560,605;333,881;
2;76;50;13;554,248;281,266;
2;77;50;14;578,238;311,437;
2;78;50;14;565,977;249,121;
2;79;50;8;563,334;383,301;
2;80;50;12;572,309;204,810;
2;81;50;12;566,513;394,342;
2;82;50;13;572,636;314,981;
2;83;50;14;559,164;327,961;
2;84;50;13;571,304;235,710;
2;85;50;12;588,488;255,871;
2;86;50;13;588,670;212,924;
2;87;50;22;550,584;216,765;
2;88;50;12;574,104;217,472;
2;89;50;12;582,006;235,320;
2;90;50;13;593,535;392,361;
2;91;50;14;584,690;325,724;
2;92;50;10;556,256;342,036;
2;93;50;12;573,225;379,216;
2;94;50;14;545,169;371,627;
2;95;50;13;555,607;285,607;
2;96;50;13;569,386;221,485;
2;97;50;13;570,836;335,437;
2;98;50;13;592,609;376,739;
2;99;50;14;583,918;273,602;
2;100;50;13;358,561;39,288;
2;101;50;11;336,177;28,683;
2;102;50;14;229,386;26,968;
2;103;50;12;234,380;55,408;
2;104;50;13;281,098;38,594;
2;105;50;13;338,113;22,730;
2;106;50;4;350,527;13,004;
2;107;50;12;361,109;29,132;
2;108;50;14;200,575;50,043;
2;109;50;11;265,681;43,160;
2;110;50;12;209,253;27,197;
2;111;50;14;355,027;53,658;
2;112;50;13;337,524;12,508;
2;113;50;12;225,064;29,085;
2;114;50;13;304,586;50,360;
2;115;50;13;246,902;6,439;
2;116;50;12;297,602;16,922;
2;117;50;12;284,399;43,415;
2;118;50;27;391,764;49,666;
2;119;50;12;300,087;20,704;
2;120;50;15;320,514;16,174;
2;121;50;11;378,812;33,475;
2;122;50;12;209,246;14,461;
2;123;50;14;380,354;48,786;
2;124;50;12;238,751;38,781;
2;125;50;3;393,665;48,845;
2;126;50;12;306,652;22,433;
2;127;50;13;373,760;40,887;
2;128;50;13;241,338;44,592;
2;129;50;16;249,401;39,960;
2;130;50;11;287,599;29,182;
2;131;50;17;380,285;27,699;
2;132;50;12;345,683;47,999;
2;133;50;14;320,978;51,413;
2;134;50;26;353,472;12,970;
2;135;50;13;296,339;26,860;
2;136;50;12;399,153;28,732;
2;137;50;13;218,320;11,740;
2;138;50;7;379,496;24,813;
2;139;50;14;374,875;25,495;
2;140;50;12;260,890;10,653;
2;141;50;9;251,783;42,015;
2;142;50;13;286,739;12,681;
2;143;50;13;291,039;25,415;
2;144;50;14;211,014;21,057;
2;145;50;11;350,744;39,835;
2;146;50;13;248,591;29,346;
2;147;50;13;249,914;52,010;
2;148;50;14;396,438;40,096;
2;149;50;13;370,885;51,456;
2;150;50;12;219,879;576,214;
2;151;50;14;328,589;554,202;
2;152;50;13;227,068;579,072;
2;153;50;11;204,693;579,916;
2;154;50;12;386,467;569,005;
2;155;50;12;322,618;570,323;
2;156;50;13;300,859;548,806;
2;157;50;11;319,722;588,233;
2;158;50;15;368,332;573,532;
2;159;50;9;299,432;555,013;
2;160;50;10;358,306;557,684;
2;161;50;12;354,652;584,279;
2;162;50;14;381,610;553,371;
2;163;50;13;377,869;569,640;
2;164;50;12;317,200;592,456;
2;165;50;12;328,700;548,332;
2;166;50;13;254,920;580,493;
2;167;50;12;228,520;547,693;
2;168;50;10;292,328;559,468;
2;169;50;14;281,073;556,661;
2;170;50;12;227,150;552,493;
2;171;50;12;290,893;570,972;
2;172;50;14;317,560;575,997;
2;173;50;13;311,364;586,755;
2;174;50;14;294,846;555,497;
2;175;50;12;339,755;554,140;
2;176;50;13;364,100;549,853;
2;177;50;13;367,281;576,111;
2;178;50;12;371,329;565,726;
2;179;50;15;397,556;572,137;
2;180;50;15;304,311;554,672;
2;181;50;13;271,243;555,423;
2;182;50;11;332,414;557,546;
2;183;50;14;302,660;544,663;
2;184;50;21;362,947;563,448;
2;185;50;17;321,720;584,603;
2;186;50;11;270,284;574,388;
2;187;50;14;278,308;593,176;
2;188;50;13;206,828;576,960;
2;189;50;13;229,407;583,537;
2;190;50;13;283,319;583,347;
2;191;50;12;211,268;558,979;
2;192;50;13;248,734;578,346;
2;193;50;10;361,455;560,901;
2;194;50;13;243,188;583,507;
2;195;50;14;259,756;593,055;
2;196;50;11;292,295;545,605;
2;197;50;21;337,168;593,256;
2;198;50;12;226,966;556,463;
2;199;50;8;340,064;590,656;
3;0;50;12;8,877;349,183;
3;1;50;12;30,205;261,663;
3;2;50;14;42,104;231,800;
3;3;50;12;42,234;307,665;
3;4;50;13;55,220;252,653;
3;5;50;14;22,269;245,310;
3;6;50;14;48,004;245,288;
3;7;50;17;34,692;243,930;
3;8;50;13;53,238;388,398;
3;9;50;12;37,704;317,893;
3;10;50;12;53,123;295,830;
3;11;50;10;53,937;354,389;
3;12;50;12;21,282;342,254;
3;13;50;25;12,651;308,564;
3;14;50;14;13,283;211,455;
3;15;50;13;17,416;316,795;
3;16;50;10;13,870;328,016;
3;17;50;11;40,420;312,406;
3;18;50;12;48,882;384,293;
3;19;50;12;5,863;291,090;
3;20;50;13;13,923;397,507;
3;21;50;14;10,509;385,020;
3;22;50;12;39,794;387,474;
3;23;50;5;5,482;277,188;
3;24;50;15;20,002;391,727;
3;25;50;13;8,236;394,086;
3;26;50;13;20,283;326,262;
3;27;50;15;19,219;302,121;
3;28;50;12;29,857;240,606;
3;29;50;15;52,152;335,489;
3;30;50;5;15,584;308,745;
3;31;50;20;8,050;276,474;
3;32;50;14;34,292;287,493;
3;33;50;15;6,602;271,382;
3;34;50;28;52,544;309,083;
3;35;50;13;11,583;214,463;
3;36;50;14;7,458;286,658;
3;37;50;12;54,952;267,162;
3;38;50;13;52,124;283,391;
3;39;50;12;49,724;392,167;
3;40;50;13;6,332;267,953;
3;41;50;13;27,631;381,252;
3;42;50;13;39,356;349,130;
3;43;50;11;25,323;359,982;
3;44;50;14;21,679;288,890;
3;45;50;13;51,471;223,440;
3;46;50;10;37,467;241,115;
3;47;50;13;45,395;217,405;
3;48;50;11;45,178;374,230;
3;49;50;26;52,418;311,062;
3;50;50;12;576,915;371,332;
3;51;50;12;562,229;377,850;
3;52;50;13;576,513;243,181;
3;53;50;14;579,177;261,696;
3;54;50;10;566,115;384,399;
3;55;50;12;559,132;228,748;
3;56;50;12;557,744;295,537;
3;57;50;15;555,602;248,244;
3;58;50;17;569,159;244,346;
3;59;50;12;592,115;204,528;
3;60;50;12;550,749;301,066;
3;61;50;14;593,046;240,354;
3;62;50;12;546,207;249,678;
3;63;50;13;561,443;353,890;
3;64;50;12;553,916;315,891;
3;65;50;11;565,684;240,849;
3;66;50;12;560,167;272,999;
3;67;50;12;544,564;342,316;
3;68;50;13;579,697;380,990;
3;69;50;10;552,191;203,487;
3;70;50;13;560,332;389,850;
3;71;50;12;572,968;253,074;
3;72;50;12;583,306;360,905;
3;73;50;13;570,564;391,365;
3;74;50;9;552,237;217,348;
3;75;50;13;560,350;333,934;
3;76;50;14;553,991;281,232;
3;77;50;12;577,987;311,369;
3;78;50;11;565,717;249,138;
3;79;50;19;563,081;383,364;
3;80;50;12;572,049;204,820;
3;81;50;13;566,253;394,326;
3;82;50;13;572,376;314,978;
3;83;50;13;558,912;327,899;
3;84;50;13;571,047;235,673;
3;85;50;11;588,229;255,853;
3;86;50;14;588,410;212,917;
3;87;50;9;550,326;216,794;
3;88;50;15;573,872;217,355;
3;89;50;14;581,752;235,377;
3;90;50;13;593,281;392,418;
3;91;50;11;584,430;325,725;
3;92;50;13;555,997;342,012;
3;93;50;12;572,972;379,155;
3;94;50;13;544,910;371,612;
3;95;50;13;555,377;285,728;
3;96;50;11;569,126;221,470;
3;97;50;13;570,576;335,437;
3;98;50;13;592,350;376,718;
3;99;50;11;583,658;273,605;
3;100;50;12;358,582;39,547;
3;101;50;13;336,249;28,933;
3;102;50;11;229,484;27,209;
3;103;50;12;234,456;55,656;
3;104;50;12;281,132;38,851;
3;105;50;13;338,240;22,957;
3;106;50;26;350,308;13,144;
3;107;50;14;361,119;29,392;
3;108;50;13;200,696;50,273;
3;109;50;12;265,757;43,408;
3;110;50;13;209,341;27,441;
3;111;50;11;355,047;53,917;
3;112;50;13;337,497;12,767;
3;113;50;13;224,983;29,333;
3;114;50;13;304,665;50,607;
3;115;50;12;246,968;6,690;
3;116;50;14;297,453;17,135;
3;117;50;12;284,479;43,662;
3;118;50;4;391,703;49,919;
3;119;50;12;300,051;20,961;
3;120;50;13;320,602;16,419;
3;121;50;14;378,828;33,735;
3;122;50;13;209,306;14,714;
3;123;50;13;380,391;49,044;
3;124;50;14;238,850;39,021;
3;125;50;25;393,923;48,876;
3;126;50;12;306,730;22,681;
3;127;50;12;373,712;41,142;
3;128;50;12;241,376;44,850;
3;129;50;10;249,344;40,213;
3;130;50;14;287,606;29,442;
3;131;50;7;380,380;27,940;
3;132;50;13;345,716;48,257;
3;133;50;14;321,015;51,670;
3;134;50;4;353,523;13,225;
3;135;50;11;296,362;27,119;
3;136;50;12;399,140;28,991;
3;137;50;14;218,457;11,961;
3;138;50;19;379,638;24,595;
3;139;50;13;374,714;25,699;
3;140;50;12;260,963;10,903;
3;141;50;18;251,890;42,252;
3;142;50;12;286,816;12,929;
3;143;50;12;291,013;25,674;
3;144;50;12;211,130;21,290;
3;145;50;13;350,728;40,094;
3;146;50;12;248,664;29,595;
3;147;50;15;250,000;52,256;
3;148;50;12;396,494;40,350;
3;149;50;13;370,770;51,690;
3;150;50;13;219,971;575,971;
3;151;50;12;328,590;553,942;
3;152;50;12;227,154;578,827;
3;153;50;16;204,513;579,729;
3;154;50;13;386,534;568,754;
3;155;50;11;322,613;570,064;
3;156;50;11;300,671;548,627;
3;157;50;14;319,539;588,048;
3;158;50;12;368,328;573,272;
3;159;50;18;299,387;554,757;
3;160;50;13;358,248;557,430;
3;161;50;10;354,617;584,022;
3;162;50;13;381,559;553,116;
3;163;50;13;377,848;569,381;
3;164;50;12;317,040;592,250;
3;165;50;14;328,745;548,076;
3;166;50;13;255,046;580,266;
3;167;50;12;228,634;547,460;
3;168;50;17;292,092;559,359;
3;169;50;14;281,095;556,402;
3;170;50;14;227,233;552,246;
3;171;50;13;290,912;570,713;
3;172;50;12;317,506;575,742;
3;173;50;13;311,389;586,496;
3;174;50;9;294,710;555,276;
3;175;50;13;339,747;553,880;
3;176;50;13;364,053;549,597;
3;177;50;14;367,023;576,143;
3;178;50;13;371,281;565,471;
3;179;50;10;397,469;571,892;
3;180;50;11;304,452;554,453;
3;181;50;12;271,242;555,163;
3;182;50;12;332,596;557,361;
3;183;50;12;302,671;544,404;
3;184;50;6;363,092;563,232;
3;185;50;10;321,755;584,345;
3;186;50;15;270,357;574,139;
3;187;50;13;278,379;592,926;
3;188;50;10;206,919;576,717;
3;189;50;12;229,552;583,321;
3;190;50;12;283,299;583,087;
3;191;50;13;211,307;558,722;
3;192;50;13;248,817;578,100;
3;193;50;20;361,464;560,641;
3;194;50;12;243,209;583,248;
3;195;50;12;259,733;592,796;
3;196;50;14;292,293;545,345;
3;197;50;9;337,075;593,014;
3;198;50;13;227,214;556,542;
3;199;50;21;340,198;590,433;
4;0;50;12;9,137;349,165;
4;1;50;13;30,464;261,639;
4;2;50;11;42,364;231,807;
4;3;50;12;42,487;307,607;
4;4;50;13;55,478;252,690;
4;5;50;13;22,529;245,305;
4;6;50;12;48,263;245,308;
4;7;50;10;34,892;244,096;
4;8;50;14;53,497;388,405;
4;9;50;12;37,944;317,991;
4;10;50;11;53,377;295,886;
4;11;50;16;54,197;354,406;
4;12;50;12;21,540;342,287;
4;13;50;4;12,903;308,628;
4;14;50;12;13,542;211,438;
4;15;50;13;17,676;316,790;
4;16;50;14;14,126;328,057;
4;17;50;12;40,665;312,495;
4;18;50;14;49,132;384,221;
4;19;50;14;6,101;291,195;
4;20;50;13;14,180;397,466;
4;21;50;12;10,768;385,004;
4;22;50;12;40,054;387,490;
