Frame;ID;Fluid Velocity;Agent Velocity;Qtd of Particles;Agent Mass in kg 
34;38;float3(0f, 0f, 0f);float3(0.04051802f, 0f, -0.002946346f);0;65
34;39;float3(0f, 0f, 0f);float3(0.04059969f, 0f, 0.001433749f);0;65
34;40;float3(0f, 0f, 0f);float3(0.04038579f, 0f, 0.004402074f);0;65
34;41;float3(0f, 0f, 0f);float3(0.04062328f, 0f, -0.0003732357f);0;65
34;42;float3(0f, 0f, 0f);float3(0.04059596f, 0f, -0.001535748f);0;65
34;43;float3(0f, 0f, 0f);float3(0.04051119f, 0f, -0.003038825f);0;65
34;44;float3(0f, 0f, 0f);float3(0.04058138f, 0f, 0.001881993f);0;65
34;45;float3(0f, 0f, 0f);float3(0.04062202f, 0f, 0.0004920367f);0;65
34;46;float3(0f, 0f, 0f);float3(0.04055539f, 0f, 0.002377151f);0;65
34;47;float3(0f, 0f, 0f);float3(0.04035433f, 0f, -0.004681737f);0;65
34;48;float3(0f, 0f, 0f);float3(0.04045645f, 0f, 0.003696731f);0;65
34;49;float3(0f, 0f, 0f);float3(0.03871681f, 0f, 0.01230443f);0;65
34;50;float3(0f, 0f, 0f);float3(0.04016772f, 0f, 0.0060782f);0;65
34;51;float3(0f, 0f, 0f);float3(0.03474619f, 0f, 0.008754049f);0;65
34;52;float3(0f, 0f, 0f);float3(0.03948383f, 0f, 0.009561241f);0;65
34;53;float3(0f, 0f, 0f);float3(0.03782342f, 0f, 0.01482494f);0;65
34;54;float3(0f, 0f, 0f);float3(0.03508271f, 0f, 0.01506656f);0;65
34;55;float3(0f, 0f, 0f);float3(0.01304174f, 0f, 0.01466946f);0;65
34;56;float3(0f, 0f, 0f);float3(0.03346976f, 0f, 0.02302533f);0;65
34;57;float3(0f, 0f, 0f);float3(0.008388923f, 0f, 0.02104173f);0;65
34;58;float3(0f, 0f, 0f);float3(0.01097655f, 0f, 0.02730495f);0;65
34;59;float3(0f, 0f, 0f);float3(0.03212139f, 0f, 0.02487181f);0;65
34;60;float3(0f, 0f, 0f);float3(0.008049674f, 0f, 0.02616053f);0;65
34;61;float3(0f, 0f, 0f);float3(0.002935631f, 0f, 0.02909869f);0;65
34;62;float3(0f, 0f, 0f);float3(0.005511784f, 0f, 0.03052439f);0;65
34;63;float3(0f, 0f, 0f);float3(-0.001263781f, 0f, 0.02579504f);0;65
34;64;float3(0f, 0f, 0f);float3(-0.01904462f, 0f, 0.02474398f);0;65
34;65;float3(0f, 0f, 0f);float3(-0.009334605f, 0f, 0.02260048f);0;65
34;66;float3(0f, 0f, 0f);float3(-0.01756657f, 0f, 0.02464344f);0;65
34;67;float3(0f, 0f, 0f);float3(-0.02908779f, 0f, 0.0250625f);0;65
34;68;float3(0f, 0f, 0f);float3(-0.02537015f, 0f, 0.01823499f);0;65
34;69;float3(0f, 0f, 0f);float3(-0.01788015f, 0f, 0.01726455f);0;65
34;70;float3(0f, 0f, 0f);float3(-0.02633897f, 0f, 0.02350765f);0;65
34;71;float3(0f, 0f, 0f);float3(-0.02959931f, 0f, 0.01978425f);0;65
34;72;float3(0f, 0f, 0f);float3(0.03804262f, 0f, 0.01425305f);0;65
34;73;float3(0f, 0f, 0f);float3(0.03357349f, 0f, 0.02287382f);0;65
34;74;float3(0f, 0f, 0f);float3(0.03197828f, 0f, 0.02505554f);0;65
34;75;float3(0f, 0f, 0f);float3(0.02910919f, 0f, 0.02307705f);0;65
34;76;float3(0f, 0f, 0f);float3(0.02438806f, 0f, 0.0257279f);0;65
34;77;float3(0f, 0f, 0f);float3(-0.0006925845f, 0f, 0.02179938f);0;65
34;78;float3(0f, 0f, 0f);float3(0.009521739f, 0f, 0.02681467f);0;65
34;79;float3(0f, 0f, 0f);float3(0.02111864f, 0f, 0.03470438f);0;65
34;80;float3(0f, 0f, 0f);float3(0.02397771f, 0f, 0.03085804f);0;65
34;81;float3(0f, 0f, 0f);float3(-0.004480832f, 0f, 0.04037713f);0;65
34;82;float3(0f, 0f, 0f);float3(0.01460664f, 0f, 0.03786677f);0;65
34;83;float3(0f, 0f, 0f);float3(-0.008241528f, 0f, 0.03978024f);0;65
34;84;float3(0f, 0f, 0f);float3(-0.01526324f, 0f, 0.03764869f);0;65
34;85;float3(0f, 0f, 0f);float3(-0.0101792f, 0f, 0.03932905f);0;65
34;86;float3(0f, 0f, 0f);float3(-0.03059681f, 0f, 0.02672501f);0;65
34;87;float3(0f, 0f, 0f);float3(-0.01962321f, 0f, 0.03452823f);0;65
34;88;float3(0f, 0f, 0f);float3(-0.0303978f, 0f, 0.02695115f);0;65
34;89;float3(0f, 0f, 0f);float3(-0.02437605f, 0f, 0.03249921f);0;65
34;90;float3(0f, 0f, 0f);float3(-0.02999397f, 0f, 0.02739986f);0;65
34;91;float3(0f, 0f, 0f);float3(-0.02573152f, 0f, 0.03143691f);0;65
34;92;float3(0f, 0f, 0f);float3(-0.02333011f, 0f, 0.03144973f);0;65
34;93;float3(0f, 0f, 0f);float3(0.02917908f, 0f, 0.02686367f);0;65
34;94;float3(0f, 0f, 0f);float3(0.01783912f, 0f, 0.0234188f);0;65
34;95;float3(0f, 0f, 0f);float3(0.02205455f, 0f, 0.0275491f);0;65
34;96;float3(0f, 0f, 0f);float3(0.005988344f, 0f, 0.02801263f);0;65
34;97;float3(0f, 0f, 0f);float3(0.01073356f, 0f, 0.03918139f);0;65
34;98;float3(0f, 0f, 0f);float3(0.01794931f, 0f, 0.03284168f);0;65
34;99;float3(0f, 0f, 0f);float3(0.01860462f, 0f, 0.02887202f);0;65
35;0;float3(0f, 0f, 0f);float3(0.03975683f, 0f, -0.002478424f);0;65
35;1;float3(0f, 0f, 0f);float3(0.03789285f, 0f, -0.0006271221f);0;65
35;2;float3(0f, 0f, 0f);float3(0.03803917f, 0f, -0.01426224f);0;65
35;3;float3(0f, 0f, 0f);float3(0.04061528f, 0f, 0.0008885955f);0;65
35;4;float3(0f, 0f, 0f);float3(0.04055113f, 0f, 0.002448807f);0;65
35;5;float3(0f, 0f, 0f);float3(0.03328113f, 0f, -0.005474663f);0;65
35;6;float3(0f, 0f, 0f);float3(0.04052434f, 0f, -0.002857919f);0;65
35;7;float3(0f, 0f, 0f);float3(0.04062175f, 0f, -0.0005134989f);0;65
35;8;float3(0f, 0f, 0f);float3(0.04057208f, 0f, -0.002072775f);0;65
35;9;float3(0f, 0f, 0f);float3(0.04052786f, 0f, 0.002807668f);0;65
35;10;float3(0f, 0f, 0f);float3(0.04061482f, 0f, 0.0009091452f);0;65
35;11;float3(0f, 0f, 0f);float3(0.04059763f, 0f, 0.001491099f);0;65
35;12;float3(0f, 0f, 0f);float3(0.0404572f, 0f, 0.003688571f);0;65
35;13;float3(0f, 0f, 0f);float3(0.04061913f, 0f, 0.0006900894f);0;65
35;14;float3(0f, 0f, 0f);float3(0.0406214f, 0f, 0.0005403566f);0;65
35;15;float3(0f, 0f, 0f);float3(0.03991468f, 0f, 0.007563696f);0;65
35;16;float3(0f, 0f, 0f);float3(0.03868285f, 0f, 0.001421015f);0;65
35;17;float3(0f, 0f, 0f);float3(0.04061661f, 0f, 0.000825479f);0;65
35;18;float3(0f, 0f, 0f);float3(0.04040912f, 0f, 0.004182515f);0;65
35;19;float3(0f, 0f, 0f);float3(0.04046641f, 0f, 0.003586161f);0;65
35;20;float3(0f, 0f, 0f);float3(0.04051905f, 0f, 0.002932046f);0;65
35;21;float3(0f, 0f, 0f);float3(0.04061561f, 0f, -0.0008733094f);0;65
35;22;float3(0f, 0f, 0f);float3(0.04025038f, 0f, 0.005504333f);0;65
35;23;float3(0f, 0f, 0f);float3(0.04062241f, 0f, 0.0004589036f);0;65
35;24;float3(0f, 0f, 0f);float3(0.040625f, 0f, 1.064071E-05f);0;65
35;25;float3(0f, 0f, 0f);float3(0.04059319f, 0f, -0.001607187f);0;65
35;26;float3(0f, 0f, 0f);float3(0.04057007f, 0f, -0.002111826f);0;65
35;27;float3(0f, 0f, 0f);float3(0.0398557f, 0f, -0.001545369f);0;65
35;28;float3(0f, 0f, 0f);float3(0.04062141f, 0f, 0.0005397837f);0;65
35;29;float3(0f, 0f, 0f);float3(0.04050387f, 0f, -0.003134844f);0;65
35;30;float3(0f, 0f, 0f);float3(0.04052174f, 0f, 0.002894736f);0;65
35;31;float3(0f, 0f, 0f);float3(0.03896435f, 0f, -0.01149652f);0;65
35;32;float3(0f, 0f, 0f);float3(0.04062483f, 0f, 0.0001148268f);0;65
35;33;float3(0f, 0f, 0f);float3(0.04056236f, 0f, 0.002255142f);0;65
35;34;float3(0f, 0f, 0f);float3(0.04003226f, 0f, -0.006914371f);0;65
35;35;float3(0f, 0f, 0f);float3(0.04061368f, 0f, 0.0009585738f);0;65
35;36;float3(0f, 0f, 0f);float3(0.04058018f, 0f, 0.001907643f);0;65
35;37;float3(0f, 0f, 0f);float3(0.04060219f, 0f, 0.001361055f);0;65
35;38;float3(0f, 0f, 0f);float3(0.04058764f, 0f, -0.00174181f);0;65
35;39;float3(0f, 0f, 0f);float3(0.04058512f, 0f, 0.001799682f);0;65
35;40;float3(0f, 0f, 0f);float3(0.04053456f, 0f, 0.002709244f);0;65
35;41;float3(0f, 0f, 0f);float3(0.04062493f, 0f, -7.402131E-05f);0;65
35;42;float3(0f, 0f, 0f);float3(0.04054242f, 0f, -0.002588883f);0;65
35;43;float3(0f, 0f, 0f);float3(0.04050108f, 0f, -0.003170623f);0;65
35;44;float3(0f, 0f, 0f);float3(0.04057144f, 0f, 0.002085437f);0;65
35;45;float3(0f, 0f, 0f);float3(0.04062498f, 0f, 3.058729E-05f);0;65
35;46;float3(0f, 0f, 0f);float3(0.04055421f, 0f, 0.002397092f);0;65
35;47;float3(0f, 0f, 0f);float3(0.04035448f, 0f, -0.004680461f);0;65
35;48;float3(0f, 0f, 0f);float3(0.04043383f, 0f, 0.003936505f);0;65
35;49;float3(0f, 0f, 0f);float3(0.03865983f, 0f, 0.01248229f);0;65
35;50;float3(0f, 0f, 0f);float3(0.04025418f, 0f, 0.005476472f);0;65
35;51;float3(0f, 0f, 0f);float3(0.03432188f, 0f, 0.008682558f);0;65
35;52;float3(0f, 0f, 0f);float3(0.03966434f, 0f, 0.008782424f);0;65
35;53;float3(0f, 0f, 0f);float3(0.03809043f, 0f, 0.01412478f);0;65
35;54;float3(0f, 0f, 0f);float3(0.03344342f, 0f, 0.01233688f);0;65
35;55;float3(0f, 0f, 0f);float3(0.01773461f, 0f, 0.01824353f);0;65
35;56;float3(0f, 0f, 0f);float3(0.03314183f, 0f, 0.02349489f);0;65
35;57;float3(0f, 0f, 0f);float3(0.007801133f, 0f, 0.01925955f);0;65
35;58;float3(0f, 0f, 0f);float3(0.008985036f, 0f, 0.02793765f);0;65
35;59;float3(0f, 0f, 0f);float3(0.03314654f, 0f, 0.02348823f);0;65
35;60;float3(0f, 0f, 0f);float3(0.007372658f, 0f, 0.02398704f);0;65
35;61;float3(0f, 0f, 0f);float3(0.002177034f, 0f, 0.03042066f);0;65
35;62;float3(0f, 0f, 0f);float3(0.006910619f, 0f, 0.02992513f);0;65
35;63;float3(0f, 0f, 0f);float3(-0.00427177f, 0f, 0.02675932f);0;65
35;64;float3(0f, 0f, 0f);float3(-0.02128126f, 0f, 0.0256414f);0;65
35;65;float3(0f, 0f, 0f);float3(-0.01059969f, 0f, 0.02302511f);0;65
35;66;float3(0f, 0f, 0f);float3(-0.01500309f, 0f, 0.02682312f);0;65
35;67;float3(0f, 0f, 0f);float3(-0.0294347f, 0f, 0.02415919f);0;65
35;68;float3(0f, 0f, 0f);float3(-0.02927279f, 0f, 0.02266989f);0;65
35;69;float3(0f, 0f, 0f);float3(-0.01907749f, 0f, 0.01995646f);0;65
35;70;float3(0f, 0f, 0f);float3(-0.03101381f, 0f, 0.02491842f);0;65
35;71;float3(0f, 0f, 0f);float3(-0.03315732f, 0f, 0.01577222f);0;65
35;72;float3(0f, 0f, 0f);float3(0.03684907f, 0f, 0.0171037f);0;65
35;73;float3(0f, 0f, 0f);float3(0.03331214f, 0f, 0.02325278f);0;65
35;74;float3(0f, 0f, 0f);float3(0.03131272f, 0f, 0.02588251f);0;65
35;75;float3(0f, 0f, 0f);float3(0.03293644f, 0f, 0.02378196f);0;65
35;76;float3(0f, 0f, 0f);float3(0.02498398f, 0f, 0.02695074f);0;65
35;77;float3(0f, 0f, 0f);float3(0.002185529f, 0f, 0.02216423f);0;65
35;78;float3(0f, 0f, 0f);float3(0.009124384f, 0f, 0.02499851f);0;65
35;79;float3(0f, 0f, 0f);float3(0.02115642f, 0f, 0.03468135f);0;65
35;80;float3(0f, 0f, 0f);float3(0.01911937f, 0f, 0.03070708f);0;65
35;81;float3(0f, 0f, 0f);float3(-0.003575543f, 0f, 0.04046734f);0;65
35;82;float3(0f, 0f, 0f);float3(0.0131928f, 0f, 0.03498395f);0;65
35;83;float3(0f, 0f, 0f);float3(-0.007841531f, 0f, 0.03739745f);0;65
35;84;float3(0f, 0f, 0f);float3(-0.01166441f, 0f, 0.03891442f);0;65
35;85;float3(0f, 0f, 0f);float3(-0.01123716f, 0f, 0.03903994f);0;65
35;86;float3(0f, 0f, 0f);float3(-0.03050737f, 0f, 0.02682705f);0;65
35;87;float3(0f, 0f, 0f);float3(-0.01963083f, 0f, 0.03556713f);0;65
35;88;float3(0f, 0f, 0f);float3(-0.03054138f, 0f, 0.02678833f);0;65
35;89;float3(0f, 0f, 0f);float3(-0.02161291f, 0f, 0.03439873f);0;65
35;90;float3(0f, 0f, 0f);float3(-0.02476872f, 0f, 0.03220095f);0;65
35;91;float3(0f, 0f, 0f);float3(-0.02571842f, 0f, 0.03144763f);0;65
35;92;float3(0f, 0f, 0f);float3(-0.02347376f, 0f, 0.03315679f);0;65
35;93;float3(0f, 0f, 0f);float3(0.02713187f, 0f, 0.02634249f);0;65
35;94;float3(0f, 0f, 0f);float3(0.01992797f, 0f, 0.02863356f);0;65
35;95;float3(0f, 0f, 0f);float3(0.0219281f, 0f, 0.02651081f);0;65
35;96;float3(0f, 0f, 0f);float3(0.009868883f, 0f, 0.02503706f);0;65
35;97;float3(0f, 0f, 0f);float3(0.009881414f, 0f, 0.03940492f);0;65
35;98;float3(0f, 0f, 0f);float3(0.01694478f, 0f, 0.03467092f);0;65
35;99;float3(0f, 0f, 0f);float3(0.01778078f, 0f, 0.02639868f);0;65
36;0;float3(0f, 0f, 0f);float3(0.04059979f, 0f, -0.001430876f);0;65
36;1;float3(0f, 0f, 0f);float3(0.03615564f, 0f, 0.0002780046f);0;65
36;2;float3(0f, 0f, 0f);float3(0.0379293f, 0f, -0.01455193f);0;65
36;3;float3(0f, 0f, 0f);float3(0.0404578f, 0f, 0.003681903f);0;65
36;4;float3(0f, 0f, 0f);float3(0.04053988f, 0f, 0.00262851f);0;65
36;5;float3(0f, 0f, 0f);float3(0.03508364f, 0f, -0.003589068f);0;65
36;6;float3(0f, 0f, 0f);float3(0.04052842f, 0f, -0.002799617f);0;65
36;7;float3(0f, 0f, 0f);float3(0.04052161f, 0f, -0.002896391f);0;65
36;8;float3(0f, 0f, 0f);float3(0.04045774f, 0f, -0.003682598f);0;65
36;9;float3(0f, 0f, 0f);float3(0.04050416f, 0f, 0.003131016f);0;65
36;10;float3(0f, 0f, 0f);float3(0.04061255f, 0f, 0.001005522f);0;65
36;11;float3(0f, 0f, 0f);float3(0.04054886f, 0f, 0.002486038f);0;65
36;12;float3(0f, 0f, 0f);float3(0.04060214f, 0f, 0.001362612f);0;65
36;13;float3(0f, 0f, 0f);float3(0.04061529f, 0f, 0.0008882722f);0;65
36;14;float3(0f, 0f, 0f);float3(0.04062367f, 0f, 0.0003289431f);0;65
36;15;float3(0f, 0f, 0f);float3(0.04015562f, 0f, 0.006157635f);0;65
36;16;float3(0f, 0f, 0f);float3(0.04055111f, 0f, 0.002448952f);0;65
36;17;float3(0f, 0f, 0f);float3(0.04057273f, 0f, 0.002060032f);0;65
36;18;float3(0f, 0f, 0f);float3(0.0405693f, 0f, 0.002126557f);0;65
36;19;float3(0f, 0f, 0f);float3(0.04056736f, 0f, 0.002163135f);0;65
36;20;float3(0f, 0f, 0f);float3(0.04051398f, 0f, 0.003001388f);0;65
36;21;float3(0f, 0f, 0f);float3(0.0405551f, 0f, -0.002382047f);0;65
36;22;float3(0f, 0f, 0f);float3(0.040243f, 0f, 0.005557975f);0;65
36;23;float3(0f, 0f, 0f);float3(0.04062415f, 0f, 0.000262845f);0;65
36;24;float3(0f, 0f, 0f);float3(0.04062497f, 0f, -4.803179E-05f);0;65
36;25;float3(0f, 0f, 0f);float3(0.04060559f, 0f, -0.001255549f);0;65
36;26;float3(0f, 0f, 0f);float3(0.04060997f, 0f, 0.001104946f);0;65
36;27;float3(0f, 0f, 0f);float3(0.04061491f, 0f, -0.0009050251f);0;65
36;28;float3(0f, 0f, 0f);float3(0.04043694f, 0f, 0.003904417f);0;65
36;29;float3(0f, 0f, 0f);float3(0.04051633f, 0f, -0.002969476f);0;65
36;30;float3(0f, 0f, 0f);float3(0.04043291f, 0f, 0.003945944f);0;65
36;31;float3(0f, 0f, 0f);float3(0.03907498f, 0f, -0.01111468f);0;65
36;32;float3(0f, 0f, 0f);float3(0.04062387f, 0f, 0.0003028673f);0;65
36;33;float3(0f, 0f, 0f);float3(0.04057166f, 0f, 0.002081094f);0;65
36;34;float3(0f, 0f, 0f);float3(0.03991758f, 0f, -0.007548337f);0;65
36;35;float3(0f, 0f, 0f);float3(0.04060805f, 0f, 0.001173363f);0;65
36;36;float3(0f, 0f, 0f);float3(0.04056816f, 0f, 0.002148249f);0;65
36;37;float3(0f, 0f, 0f);float3(0.04061804f, 0f, 0.0007521744f);0;65
36;38;float3(0f, 0f, 0f);float3(0.04059316f, 0f, -0.001608213f);0;65
36;39;float3(0f, 0f, 0f);float3(0.04059507f, 0f, -0.001559101f);0;65
36;40;float3(0f, 0f, 0f);float3(0.04054208f, 0f, 0.002594195f);0;65
36;41;float3(0f, 0f, 0f);float3(0.04047001f, 0f, 0.003545294f);0;65
36;42;float3(0f, 0f, 0f);float3(0.04053216f, 0f, -0.00274486f);0;65
36;43;float3(0f, 0f, 0f);float3(0.04049228f, 0f, -0.003281081f);0;65
36;44;float3(0f, 0f, 0f);float3(0.04062282f, 0f, -0.0004204638f);0;65
36;45;float3(0f, 0f, 0f);float3(0.04062486f, 0f, 0.0001072909f);0;65
36;46;float3(0f, 0f, 0f);float3(0.04062449f, 0f, 0.0002027693f);0;65
36;47;float3(0f, 0f, 0f);float3(0.04040577f, 0f, -0.004214755f);0;65
36;48;float3(0f, 0f, 0f);float3(0.04045446f, 0f, 0.00371849f);0;65
36;49;float3(0f, 0f, 0f);float3(0.03867386f, 0f, 0.01243878f);0;65
36;50;float3(0f, 0f, 0f);float3(0.04049109f, 0f, 0.003295769f);0;65
36;51;float3(0f, 0f, 0f);float3(0.03939365f, 0f, 0.006954025f);0;65
36;52;float3(0f, 0f, 0f);float3(0.03974497f, 0f, 0.008410002f);0;65
36;53;float3(0f, 0f, 0f);float3(0.03843806f, 0f, 0.01314938f);0;65
36;54;float3(0f, 0f, 0f);float3(0.03183469f, 0f, 0.01122345f);0;65
36;55;float3(0f, 0f, 0f);float3(0.01620878f, 0f, 0.01681471f);0;65
36;56;float3(0f, 0f, 0f);float3(0.0296659f, 0f, 0.02775473f);0;65
36;57;float3(0f, 0f, 0f);float3(0.00724875f, 0f, 0.01761405f);0;65
36;58;float3(0f, 0f, 0f);float3(0.008422691f, 0f, 0.02560877f);0;65
36;59;float3(0f, 0f, 0f);float3(0.03017437f, 0f, 0.02255023f);0;65
36;60;float3(0f, 0f, 0f);float3(0.01221193f, 0f, 0.02319333f);0;65
36;61;float3(0f, 0f, 0f);float3(-0.000441937f, 0f, 0.03023784f);0;65
36;62;float3(0f, 0f, 0f);float3(0.004083419f, 0f, 0.02999358f);0;65
36;63;float3(0f, 0f, 0f);float3(-0.004145162f, 0f, 0.02474923f);0;65
36;64;float3(0f, 0f, 0f);float3(-0.01936861f, 0f, 0.02774026f);0;65
36;65;float3(0f, 0f, 0f);float3(-0.01267779f, 0f, 0.02478764f);0;65
36;66;float3(0f, 0f, 0f);float3(-0.01402443f, 0f, 0.02458464f);0;65
36;67;float3(0f, 0f, 0f);float3(-0.0311849f, 0f, 0.02603636f);0;65
36;68;float3(0f, 0f, 0f);float3(-0.0335071f, 0f, 0.02156425f);0;65
36;69;float3(0f, 0f, 0f);float3(-0.02164414f, 0f, 0.0206764f);0;65
36;70;float3(0f, 0f, 0f);float3(-0.02931382f, 0f, 0.02710971f);0;65
36;71;float3(0f, 0f, 0f);float3(-0.03943346f, 0f, 0.009766906f);0;65
36;72;float3(0f, 0f, 0f);float3(0.03561975f, 0f, 0.0195352f);0;65
36;73;float3(0f, 0f, 0f);float3(0.03427258f, 0f, 0.0218124f);0;65
36;74;float3(0f, 0f, 0f);float3(0.03281507f, 0f, 0.02394915f);0;65
36;75;float3(0f, 0f, 0f);float3(0.03172883f, 0f, 0.02537069f);0;65
36;76;float3(0f, 0f, 0f);float3(0.02528303f, 0f, 0.02742833f);0;65
36;77;float3(0f, 0f, 0f);float3(-0.002354631f, 0f, 0.02853084f);0;65
36;78;float3(0f, 0f, 0f);float3(0.009713368f, 0f, 0.023793f);0;65
36;79;float3(0f, 0f, 0f);float3(0.02089771f, 0f, 0.03483785f);0;65
36;80;float3(0f, 0f, 0f);float3(0.01639938f, 0f, 0.03172314f);0;65
36;81;float3(0f, 0f, 0f);float3(-0.004924863f, 0f, 0.04032538f);0;65
36;82;float3(0f, 0f, 0f);float3(0.01405236f, 0f, 0.03323953f);0;65
36;83;float3(0f, 0f, 0f);float3(-0.009679478f, 0f, 0.03716021f);0;65
36;84;float3(0f, 0f, 0f);float3(-0.01087289f, 0f, 0.03914295f);0;65
36;85;float3(0f, 0f, 0f);float3(-0.00906848f, 0f, 0.03959991f);0;65
36;86;float3(0f, 0f, 0f);float3(-0.03098946f, 0f, 0.02626868f);0;65
36;87;float3(0f, 0f, 0f);float3(-0.01870335f, 0f, 0.03289653f);0;65
36;88;float3(0f, 0f, 0f);float3(-0.03100638f, 0f, 0.02624872f);0;65
36;89;float3(0f, 0f, 0f);float3(-0.0237867f, 0f, 0.03293302f);0;65
36;90;float3(0f, 0f, 0f);float3(-0.02566918f, 0f, 0.03148784f);0;65
36;91;float3(0f, 0f, 0f);float3(-0.02255767f, 0f, 0.03363512f);0;65
36;92;float3(0f, 0f, 0f);float3(-0.02372988f, 0f, 0.03297398f);0;65
36;93;float3(0f, 0f, 0f);float3(0.0236581f, 0f, 0.02768987f);0;65
36;94;float3(0f, 0f, 0f);float3(0.02499152f, 0f, 0.02562911f);0;65
36;95;float3(0f, 0f, 0f);float3(0.02019643f, 0f, 0.02522496f);0;65
36;96;float3(0f, 0f, 0f);float3(0.007806473f, 0f, 0.02499708f);0;65
36;97;float3(0f, 0f, 0f);float3(0.0130308f, 0f, 0.03847842f);0;65
36;98;float3(0f, 0f, 0f);float3(0.01873127f, 0f, 0.03399443f);0;65
36;99;float3(0f, 0f, 0f);float3(0.0228816f, 0f, 0.02522824f);0;65
37;0;float3(0f, 0f, 0f);float3(0.03939666f, 0f, -0.004141428f);0;65
37;1;float3(0f, 0f, 0f);float3(0.04048334f, 0f, 0.003389672f);0;65
37;2;float3(0f, 0f, 0f);float3(0.03812694f, 0f, -0.01402594f);0;65
37;3;float3(0f, 0f, 0f);float3(0.04051588f, 0f, 0.002975499f);0;65
37;4;float3(0f, 0f, 0f);float3(0.04059555f, 0f, 0.001546589f);0;65
37;5;float3(0f, 0f, 0f);float3(0.03676984f, 0f, -0.003678099f);0;65
37;6;float3(0f, 0f, 0f);float3(0.04041171f, 0f, -0.004157454f);0;65
37;7;float3(0f, 0f, 0f);float3(0.04050862f, 0f, -0.003072837f);0;65
37;8;float3(0f, 0f, 0f);float3(0.04047825f, 0f, -0.003449883f);0;65
37;9;float3(0f, 0f, 0f);float3(0.04054056f, 0f, 0.002617969f);0;65
37;10;float3(0f, 0f, 0f);float3(0.04061226f, 0f, 0.001017266f);0;65
37;11;float3(0f, 0f, 0f);float3(0.04054172f, 0f, 0.00259986f);0;65
37;12;float3(0f, 0f, 0f);float3(0.04061368f, 0f, 0.000958889f);0;65
37;13;float3(0f, 0f, 0f);float3(0.04055033f, 0f, 0.002462015f);0;65
37;14;float3(0f, 0f, 0f);float3(0.03926361f, 0f, -0.000136809f);0;65
37;15;float3(0f, 0f, 0f);float3(0.04040945f, 0f, 0.004179335f);0;65
37;16;float3(0f, 0f, 0f);float3(0.04059074f, 0f, 0.001668109f);0;65
37;17;float3(0f, 0f, 0f);float3(0.0406089f, 0f, 0.001143325f);0;65
37;18;float3(0f, 0f, 0f);float3(0.04062452f, 0f, -0.000197321f);0;65
37;19;float3(0f, 0f, 0f);float3(0.04044528f, 0f, 0.003817055f);0;65
37;20;float3(0f, 0f, 0f);float3(0.04051768f, 0f, 0.002950866f);0;65
37;21;float3(0f, 0f, 0f);float3(0.04053491f, 0f, -0.002704062f);0;65
37;22;float3(0f, 0f, 0f);float3(0.04023603f, 0f, 0.005608235f);0;65
37;23;float3(0f, 0f, 0f);float3(0.04045304f, 0f, 0.003733858f);0;65
37;24;float3(0f, 0f, 0f);float3(0.04062442f, 0f, -0.0002175397f);0;65
37;25;float3(0f, 0f, 0f);float3(0.04059735f, 0f, -0.001498645f);0;65
37;26;float3(0f, 0f, 0f);float3(0.04061557f, 0f, 0.000875354f);0;65
37;27;float3(0f, 0f, 0f);float3(0.04036896f, 0f, -0.004553822f);0;65
37;28;float3(0f, 0f, 0f);float3(0.04050073f, 0f, 0.003175185f);0;65
37;29;float3(0f, 0f, 0f);float3(0.04051512f, 0f, -0.002985828f);0;65
37;30;float3(0f, 0f, 0f);float3(0.04045811f, 0f, 0.003678528f);0;65
37;31;float3(0f, 0f, 0f);float3(0.03905985f, 0f, -0.01116776f);0;65
37;32;float3(0f, 0f, 0f);float3(0.04062102f, 0f, 0.0005685388f);0;65
37;33;float3(0f, 0f, 0f);float3(0.04059587f, 0f, -0.00153792f);0;65
37;34;float3(0f, 0f, 0f);float3(0.03989699f, 0f, -0.007656436f);0;65
37;35;float3(0f, 0f, 0f);float3(0.04061234f, 0f, 0.00101425f);0;65
37;36;float3(0f, 0f, 0f);float3(0.04055849f, 0f, 0.002323736f);0;65
37;37;float3(0f, 0f, 0f);float3(0.04061586f, 0f, 0.0008617137f);0;65
37;38;float3(0f, 0f, 0f);float3(0.04059427f, 0f, -0.001579726f);0;65
37;39;float3(0f, 0f, 0f);float3(0.04062486f, 0f, 0.0001062586f);0;65
37;40;float3(0f, 0f, 0f);float3(0.04031635f, 0f, 0.004998223f);0;65
37;41;float3(0f, 0f, 0f);float3(0.04043273f, 0f, 0.003947806f);0;65
37;42;float3(0f, 0f, 0f);float3(0.04059627f, 0f, -0.001527661f);0;65
37;43;float3(0f, 0f, 0f);float3(0.04047817f, 0f, -0.003450845f);0;65
37;44;float3(0f, 0f, 0f);float3(0.04062349f, 0f, -0.0003500296f);0;65
37;45;float3(0f, 0f, 0f);float3(0.04060607f, 0f, -0.001239794f);0;65
37;46;float3(0f, 0f, 0f);float3(0.04055036f, 0f, 0.0024615f);0;65
37;47;float3(0f, 0f, 0f);float3(0.0405781f, 0f, -0.001951408f);0;65
37;48;float3(0f, 0f, 0f);float3(0.0403651f, 0f, 0.004587959f);0;65
37;49;float3(0f, 0f, 0f);float3(0.03880607f, 0f, 0.01201997f);0;65
37;50;float3(0f, 0f, 0f);float3(0.04054734f, 0f, 0.002510671f);0;65
37;51;float3(0f, 0f, 0f);float3(0.0374858f, 0f, 0.005067841f);0;65
37;52;float3(0f, 0f, 0f);float3(0.04000621f, 0f, 0.00706356f);0;65
